Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
1,3,0.5894736842105263,0.3885433052099719,0.5045927740355175,0.43660722106072897,0.431040194085993,0.73325154357009,1187.748469317717
