Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
7,3,0.596078431372549,0.3942577030812325,0.5329386763812994,0.4489630260968383,0.4484573732768623,0.6728889117497907,581.0829972675645
