Component1,Component2,Cluster,Classe,Similarity
-343.4118135679988,23.472648864000973,0,2,0.8872238407901404
-102.5605933818739,94.4733224851941,1,2,0.2448706562494264
-119.87442828829376,-3.400983748950921,1,2,0.33854891055406056
-312.1005015361319,-48.07947217633361,0,2,0.8013959777006744
-346.65705758421177,77.77434669089854,0,1,0.6476910935935541
-344.1474515611627,12.794879436325687,0,1,1.0
-399.88024516523296,57.14035972818152,0,1,0.7294541397900615
-233.39086561184354,86.65907542684073,0,1,0.3597188408865474
-72.36616798778277,66.7375073098222,1,1,0.47983608631973895
-115.23735097016493,17.958876513707082,1,1,0.3261635029322113
-343.9986066954525,32.36253204089962,0,1,0.7583074661685124
-205.85167291732682,78.61748357943435,0,1,0.20372868355413976
-333.52372193249766,-99.92228278485871,0,1,0.45071806083863375
-234.4392780086937,-86.89394460393501,0,1,0.2372071027719319
-451.2447979997887,14.04456254748186,0,3,0.6829575565000091
-545.216750354456,-46.77178015575487,0,3,0.4952303990347352
-231.27702051792915,33.402460916233,0,3,0.370480487858042
-556.5038775731132,-2.457549747599842,0,3,0.4794171466144027
-717.3465160164064,-81.98551747615682,0,3,0.30016089617146535
-273.41541132071757,0.09069168498393765,0,3,0.6309230163314391
-384.9536557825901,9.256095145495522,0,3,0.8947870918409789
-489.5121972989407,1.0796147064258435,0,3,0.6040489028605046
-240.93304914788303,39.751772127806134,0,3,0.48374453608598655
-288.3318955409012,53.74392382556994,0,3,0.7242204549892487
-89.78096805596783,59.49112271348645,1,3,0.42526840207169736
-343.9120585125943,54.77021919218021,0,3,0.743965015199875
-440.2478134861127,49.95806649095613,0,3,0.6525485351356767
-326.7474750696001,43.0663925445491,0,3,0.7239640072537684
-416.01241017011046,74.75803232253293,0,3,0.6612642565905283
-460.4529750833956,49.6513232836399,0,2,0.5153877132798202
-463.5690794560122,52.96107891191832,0,2,0.5036779788236282
-473.665920047226,-1.413373582727047,0,2,0.44745126592409645
-535.4292734226877,-27.527791844786066,0,2,0.44538082937455303
-469.3074488851737,19.862632735645775,0,2,0.547993289023076
-381.00251206779456,10.369159654953592,0,2,0.6392362561374872
-360.4044107568085,7.416260672682313,0,2,0.8444905375401194
-415.9017057762453,11.488098544606487,0,2,0.7074380883467438
-290.9785396297475,-7.237005458088333,0,2,0.6266359393148789
59.99064723959145,113.23706861819426,1,1,0.4389969341295109
-384.46198542631464,104.89637869920915,0,1,0.5987177007234906
-451.43583839331063,92.08085687974534,0,1,0.5624254523777478
-244.85434350360583,48.94979525378085,0,1,0.4408536769428347
241.43956639770568,77.7956828795572,1,1,0.12209616574195614
-281.27987307317153,82.79796223933414,0,1,0.5650592418141503
-318.62129662361156,100.85221486025546,0,1,0.6320287375287815
-634.2432527511685,52.35501207877718,0,1,0.3826135225170876
-659.7472342455576,49.09604324801137,0,1,0.32543526556886315
-612.9761949656498,-14.928861382825517,0,1,0.37148410252434283
-713.6859201188533,-44.99888781406088,0,1,0.2935850797234113
-396.8800205730254,50.569635295579985,0,3,0.6786784343510236
-526.6857659338154,73.7183220806441,0,3,0.4539650189798944
-484.0328470433368,75.97470466222319,0,3,0.4983574935863525
-402.1248016515867,10.983814532389886,0,3,0.8135613382366934
-458.6670386267783,53.68501741701027,0,3,0.5799047643193406
-631.37026194908,-17.51722712152298,0,3,0.3905214909222864
