Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
9,2,0.6576576576576577,0.32882882882882886,0.5,0.3967391304347826,0.44434776925464725,0.7865846915822181,244.56814503088074
