Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
5,3,0.5360824742268041,0.35692533480095395,0.4712182061579651,0.4059373073457581,0.45665543522021923,0.6815805137964263,1506.9910710842926
