0,1,2
0.2660570956337041,0.09967822502976442,0.6342646793365314
0.27333410205742914,0.1315641437618555,0.5951017541807154
0.2931711356458581,0.15693836346992238,0.5498905008842195
0.4052323861989596,0.10240358243797099,0.49236403136306933
0.2330318523003076,0.10262386731732143,0.6643442803823709
0.2526554716674655,0.1195658575634196,0.627778670769115
0.21105859234085914,0.0890004725821592,0.6999409350769816
0.5993806702037485,0.09945399077011152,0.30116533902614
0.500174774670152,0.13313575255377558,0.3666894727760724
0.26503502052101,0.10489680477860269,0.6300681747003872
0.304278568146068,0.09722546275097274,0.5984959691029592
0.22406277373858355,0.08173418535294463,0.6942030409084718
0.20337881894822116,0.08044344965931616,0.7161777313924628
0.25790370462428946,0.12237150971881883,0.6197247856568917
0.565448777722811,0.10866859829763192,0.3258826239795572
0.4766393169256754,0.10752471285981452,0.4158359702145101
0.4108287780743251,0.10329633429996295,0.4858748876257119
0.21452133732456743,0.09158391192517082,0.6938947507502617
0.5528010504041376,0.12075880107551118,0.32644014852035114
0.6559519408447021,0.13534500429252636,0.2087030548627715
0.7024983736252552,0.10972562962272212,0.1877759967520226
0.6638313103410441,0.14218864772151188,0.19398004193744403
0.2553431546844754,0.11821405100011094,0.6264427943154137
0.32099451467887585,0.09639964349823618,0.582605841822888
0.16137451037363618,0.053169795193648436,0.7854556944327153
0.20329059004743788,0.08667709619422545,0.7100323137583366
0.26976410949624813,0.13401910969733127,0.5962167808064206
0.24871049647184623,0.1166658704447617,0.6346236330833922
0.28317212598554803,0.14628637365072578,0.5705415003637262
0.43689386132789737,0.10081526627605,0.4622908723960527
0.8104088726092302,0.06872930888848504,0.12086181850228477
0.3581780660787815,0.45033522195891185,0.19148671196230668
0.5129298083591965,0.27323155044386477,0.2138386411969386
0.4548358256899075,0.33099878012680967,0.21416539418328293
0.2685810066277396,0.12510365385951888,0.6063153395127416
0.226585853829888,0.09929950096006877,0.6741146452100432
0.3641835526917473,0.09156493044848397,0.5442515168597688
0.5607252827382315,0.09852727488581754,0.34074744237595095
0.771609044162043,0.09199656045429158,0.1363943953836655
0.26167239649721474,0.1264800867173351,0.6118475167854501
0.15983008921140923,0.054380408691336306,0.7857895020972544
0.49352363813101674,0.12179004573454243,0.3846863161344408
0.21909115855612707,0.648615209258751,0.1322936321851219
0.5057312056241868,0.2782096273901952,0.21605916698561795
0.5925490129678115,0.19348299720108128,0.2139679898311072
0.45745727324125035,0.329846135416501,0.2126965913422487
0.2950897000719502,0.09487516427532261,0.6100351356527273
0.25661483814069436,0.09743027023023482,0.6459548916290708
0.5875580749080439,0.13881271308598434,0.27362921200597184
0.3374181839732205,0.4741725974707434,0.1884092185560362
0.6886568581136935,0.1296535365145341,0.18168960537177245
0.4313218267530459,0.3616380329377894,0.20704014030916473
0.32028140024025004,0.5068152787935097,0.1729033209662403
0.43795862621644277,0.3561898146331369,0.2058515591504203
0.4718042337184534,0.30578431638178377,0.2224114498997629
0.5967197666880372,0.15110733899122436,0.25217289432073847
0.24701057112684693,0.10469674886627246,0.6482926800068807
0.2891179905734116,0.15075706913947748,0.560124940287111
0.12555317612366837,0.04379282385396739,0.8306540000223642
0.8031133183970275,0.0771166143739091,0.11977006722906335
0.767555172779795,0.07519535595307643,0.1572494712671286
0.8112629369248584,0.060574578091463334,0.12816248498367824
0.15211010408545503,0.053359456827841205,0.7945304390867037
0.4365719016534882,0.09929854568608101,0.4641295526604307
0.7797674344675778,0.08025602050642519,0.13997654502599696
0.4049394397569226,0.10128596555581298,0.4937745946872644
0.2628205398289634,0.12553143326668362,0.6116480269043529
0.3863508029212755,0.09795269857335813,0.5156964985053665
0.44616725112466377,0.10086784113026653,0.45296490774506964
0.5321204327368206,0.26024738780644935,0.20763217945672996
0.5807795019691481,0.10232182372867317,0.3168986743021787
0.40976107445671256,0.3911869761362577,0.19905194940702986
0.17048915361676195,0.06083272527715042,0.7686781211060876
0.4452949694309732,0.10277164268093837,0.45193338788808846
0.6592247037367978,0.1512856225103459,0.18948967375285636
0.6587815445766994,0.14684441074319274,0.19437404468010783
0.6050488482722234,0.11123646036626589,0.2837146913615108
0.6673910593273874,0.14029560284226777,0.1923133378303447
0.6815284142542224,0.12040073198343178,0.19807085376234576
0.3588579397759971,0.10372710360910271,0.5374149566149001
0.21504419875209282,0.09113795426184224,0.693817846986065
0.2997807689968617,0.16536286910085032,0.534856361902288
0.5801356401937487,0.10184305815754474,0.31802130164870657
0.19920125176161224,0.08445412232009669,0.7163446259182911
0.23724152815670616,0.10876794295298865,0.6539905288903052
0.32158058303264453,0.08726258785712522,0.5911568291102303
0.25668808602375437,0.12201776371759691,0.6212941502586488
0.6549759790323535,0.10506648547376753,0.23995753549387905
0.4927169482335267,0.10581641889772524,0.40146663286874806
0.19808846374395664,0.07650651847008358,0.7254050177859598
0.12678580404083742,0.04684458869146067,0.8263696072677019
0.29083522163708997,0.15428835933009932,0.5548764190328107
0.2293783707751025,0.10176705249342763,0.6688545767314699
0.2929880452342896,0.15667737579694171,0.5503345789687687
0.2930020111368205,0.15671449191643408,0.5502834969467454
0.2686316775993912,0.1322403413660017,0.5991279810346072
0.21823875534618717,0.09448300254142303,0.6872782421123897
0.274226377476225,0.13708916413915598,0.588684458384619
0.5152663538520359,0.12929429997227324,0.3554393461756909
0.4999111301748764,0.12847754808415168,0.371611321740972
0.5274992622463561,0.13169381830251845,0.3408069194511255
0.4150388700720262,0.1238227726872883,0.4611383572406855
0.6011575401844154,0.1256406892640549,0.27320177055152983
0.5504728813894748,0.1227278287083498,0.3267992899021755
0.5764317246625584,0.12610498508251441,0.29746329025492724
0.5231630783912183,0.12927119305051024,0.34756572855827145
0.5817358648806707,0.1983169978673248,0.21994713725200446
0.22546281884906405,0.07863296129252303,0.6959042198584129
0.3753907478646298,0.09221861880467018,0.5323906333307
0.6118851051750389,0.13924266223091128,0.24887223259404995
0.6222148310529624,0.1364520065102842,0.24133316243675337
0.45080579022992906,0.12835416808836195,0.4208400416817089
0.26113011137726594,0.12569062693173347,0.6131792616910006
0.15668989674682463,0.05464381177376506,0.7886662914794104
0.22850054799712238,0.07174659488006256,0.6997528571228151
0.16632629728927173,0.058121170211197316,0.775552532499531
0.22171226065618188,0.09664466332881542,0.6816430760150026
0.2690491160136978,0.1315605001600014,0.5993903838263008
0.12068766257882044,0.04224147978625301,0.8370708576349266
0.17184403043283417,0.06942471199313646,0.7587312575740294
0.17117107435816056,0.06983524960063935,0.7589936760412002
0.23238261958331385,0.06992497769183091,0.6976924027248552
0.2779570487913361,0.1414488652980126,0.5805940859106513
0.16471967713059915,0.06546168811610459,0.7698186347532963
0.27692565578955103,0.14067395643572947,0.5824003877747196
0.2609615829999984,0.11710899122618694,0.6219294257738147
0.32948260832764603,0.10884453615050779,0.5616728555218462
0.27729545530891414,0.10846950968392975,0.614235035007156
0.2757803682738158,0.13489230283012407,0.5893273288960602
0.34031605154159883,0.1091221117686566,0.5505618366897447
0.3636315925696156,0.11223395350024935,0.5241344539301351
0.40363538569379986,0.11713934465855169,0.4792252696476485
0.22298264513888788,0.07541553044804729,0.7016018244130648
0.28037001253786736,0.09764244469020235,0.6219875427719304
0.21030978989083066,0.08302983169759395,0.7066603784115754
0.24351166660833298,0.11064821689645273,0.6458401164952143
0.22777492408632782,0.10063422179064539,0.6715908541230268
0.24053119955905905,0.1092375538487327,0.6502312465922083
0.21928030407205681,0.09679627805895721,0.683923417868986
0.5710017205853044,0.11957926889655336,0.3094190105181423
0.30117651704908305,0.16689830022957292,0.5319251827213441
0.2861788270543363,0.1492697903199741,0.5645513826256897
0.2905175177703003,0.15369745632236362,0.555785025907336
0.27284651662238013,0.10887552737337247,0.6182779560042474
0.4894021633851444,0.28736301914060114,0.2232348174742543
0.41289960287897776,0.3719100701134655,0.21519032700755666
0.19962348256994925,0.6674502402140795,0.13292627721597122
0.25108470537882477,0.5571961816765328,0.19171911294464236
0.26240399652866164,0.5332886585178404,0.20430734495349812
0.25193098439470785,0.5558980072116267,0.19217100839366555
0.41475249639135353,0.3729246082786276,0.212322895330019
0.20006851852345625,0.6725839789274305,0.12734750254911337
0.20342724074528748,0.650440904113609,0.14613185514110358
0.16142049435968625,0.731260996338685,0.10731850930162869
0.3066651545532535,0.51746394960501,0.17587089584173649
0.48324178090087627,0.29256390164588375,0.22419431745323998
0.5545998742812324,0.21939669889534652,0.2260034268234211
0.1587260333300609,0.7385853170064501,0.10268864966348906
0.17968482974477276,0.706173110639979,0.11414205961524816
0.17568779731454948,0.7009966712149158,0.12331553147053473
0.1533586750285721,0.7450762106757275,0.1015651142957004
0.19417533895287373,0.666858454920287,0.13896620612683944
0.5368947197824874,0.22708715661510423,0.23601812360240848
0.2569240086459777,0.12135310992965216,0.6217228814243702
0.18779706068634086,0.07823350898553791,0.7339694303281212
0.25627724528111684,0.07446702680494081,0.6692557279139424
0.2424314100690003,0.07262210959659886,0.684946480334401
0.2597599064554764,0.12487771473628749,0.6153623788082361
