Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
10,3,0.5277777777777778,0.3480588502171236,0.46241379310344827,0.3969908287899919,0.42230900779487285,0.739421453589194,608.8380827593746
