Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
4,3,0.5990990990990991,0.39924840904103576,0.5418865269611538,0.4590841146894959,0.4349287010507859,0.719159197151601,1104.3054822255212
