Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
8,3,0.6206896551724138,0.4129668780831572,0.5252173913043477,0.452723311546841,0.4509375941928489,0.6816253505241726,513.5975403217561
