Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
6,2,0.6742081447963801,0.6708491031759092,0.6726388427003658,0.6712396694214876,0.5097895974376125,0.6655568779202741,383.6274920660114
