Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
6,3,0.5588235294117647,0.37152777777777785,0.5240520656479909,0.4311774461028192,0.4687145495043974,0.6642870634704651,537.1253960566644
