Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
5,3,0.56875,0.3878205128205128,0.5004792026068622,0.43627504454383476,0.4249477352110215,0.7215733269075487,562.7229693544047
