Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
3,3,0.5207100591715976,0.34416762122947686,0.4523868619177629,0.39045947277654597,0.45096284992104846,0.6787518945527458,1253.9741729081857
