Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
6,2,0.6396396396396397,0.6333333333333333,0.630348913759052,0.6309840425531915,0.5097895974376125,0.6655568779202741,383.6274920660114
