Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
9,2,0.6586826347305389,0.32934131736526945,0.5,0.3971119133574007,0.44434776925464725,0.7865846915822181,244.56814503088074
