Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
2,3,0.5646766169154229,0.3731599112724339,0.46383543463835436,0.4135435633208074,0.43232372710578865,0.7016600499344755,876.6122027314707
