Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
2,3,0.6525096525096525,0.4329936051159073,0.5378710496177299,0.4790087105876579,0.45287277286612576,0.6747267634278377,656.3563251351173
