Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
1,3,0.5862068965517241,0.3878205128205128,0.5447859206724455,0.4499887005649718,0.4167988173080162,0.7679085279418048,521.8194029660208
