Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
9,3,0.5872340425531914,0.3992094861660079,0.5352035203520352,0.4570171931227509,0.4342202884437816,0.743573217303279,523.0755353593944
