Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
4,3,0.532,0.5573450162491258,0.5408118073579697,0.5231814532360981,0.46373356303336977,0.6875640983423223,650.1222658385528
