Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
10,3,0.6351351351351351,0.41830601092896175,0.5735623211033047,0.48031302158863926,0.4707135832774176,0.664792923287903,419.1325494722284
