Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
9,3,0.5910543130990416,0.40281234801018506,0.5380401234567901,0.46038535862366564,0.4342202884437816,0.743573217303279,523.0755353593944
