Component1,Component2,Cluster,Classe,Similarity
-72.05096369597811,-92.7695125510862,1,-1,0.45618288557535935
-108.21205343645238,54.450483599261815,1,-1,0.46442999824962916
-399.7086018713972,-51.03386679369186,1,3,0.5156739809545396
-339.0139180198362,-44.5620568876885,1,3,0.6068395325526088
-539.6570059030952,-7.462880747825949,1,-1,0.39629003764946136
-555.0311409916129,-3.6717770175889086,1,-1,0.3894785268814267
-437.0947097897999,-8.252843656179351,1,3,0.4681012845575603
-328.0440398337304,-6.8689333490106605,1,3,0.599923127688798
-334.59135375545316,-7.42290765176341,1,-1,0.5754047972094765
-378.22238233111966,6.063110824345472,1,-1,0.5460976686452153
70.3455377266871,-23.258368797551867,0,3,0.2858972837389633
-216.23687207658725,-17.989669235761795,1,3,0.8720962027369326
-368.0489586423407,-49.285043796957666,1,-1,0.5496108409148504
-237.0845019087766,-36.30367946975261,1,-1,0.7642590787645198
-413.08283561332865,-74.96451943582522,1,3,0.47862544311309296
-509.2031444407152,-18.973740759360993,1,3,0.4045165447133636
-342.98284497502937,8.327453027176148,1,-1,0.6079980751544707
40.5153498430808,35.2786758407305,0,-1,0.09293063431791593
-66.87321963809677,24.64131206452089,1,3,0.5422736035726312
-36.56675309046625,44.83164439097055,1,3,0.36487373890409747
-348.46356389250616,79.92241288068396,1,-1,0.5673973165572104
-395.9164898948839,70.78680051124127,1,-1,0.5051980466084423
-126.47353332205876,76.66410089431207,1,3,0.7044848405355404
-84.27679296800477,79.63746081344209,1,3,0.5402562788611858
-33.13041644943348,69.66333298648647,1,-1,0.30499445408297055
-236.96144719478332,74.63037362546675,1,-1,0.7228646776752681
578.9376248089042,89.31669813763625,0,1,0.38304535638578385
616.2774154423024,93.75630906956638,0,1,0.36177130864648754
715.524767748495,101.99479926776723,0,-1,0.3150452662815364
658.8735034393247,93.77594205786335,0,-1,0.34149792569387305
483.11582099884015,88.74561053836669,0,1,0.45554091244985684
555.8837973436463,-125.27547484531308,0,1,0.3983235272006298
758.5129249006051,-107.25434591750687,0,-1,0.29828570724280445
846.6617400202514,-104.53354184233629,0,-1,0.2693345968666161
445.4355312246497,-124.33019466395703,0,1,0.47704717833255783
554.8889524886225,-120.40640788843527,0,1,0.39695810356650685
852.027727462929,-103.78404513233085,0,-1,0.2665519714382045
722.5488624735652,-109.753958120817,0,-1,0.3128997554962558
367.11683327809226,-126.34597133491836,0,1,0.5323648482298529
361.5876195444672,-117.88894473174764,0,1,0.5473201406824326
171.7115159990475,-123.74399369349592,0,-1,0.49710682121011707
-215.92420889491586,-15.69725089793755,1,3,0.8718578021897709
-311.06290619159654,-42.20911260079771,1,3,0.6275661058941318
4.285159992175181,-9.53529605223514,1,-1,0.12293169876209298
-321.9715952778089,-21.598878801540423,1,-1,0.6283133505499436
-484.29652516855856,-49.96366930652053,1,3,0.418752260613646
-39.37342040378496,19.111091093198525,1,3,0.3584681754047623
-150.0742870979857,18.799379740667916,1,-1,0.8865836673898371
-254.71113477483084,14.423747857658554,1,-1,0.7471624411076798
-5.4769013149742705,33.54546159105831,1,3,0.19279009120142
-51.92309996447784,35.290076687783255,1,3,0.4838233258810296
145.66240929294747,43.74017235039713,0,-1,0.6944330677918436
-108.04488101151526,45.41135488446315,1,-1,0.6798847097638727
-204.61054246510912,41.189379785278106,1,3,0.7959281425949967
-91.23963896789155,39.256406048016856,1,3,0.6026846412831395
-180.03836383570274,51.12130214514451,1,-1,0.7950729641788494
-404.40584967239965,-44.82115205018775,1,-1,0.51259969159474
44.23639266994087,-48.67563511927068,0,1,0.11213528768361014
-200.79108661399573,-62.28747948669647,1,1,0.771284757795033
-270.7066341046524,-65.7157650285686,1,-1,0.7019277444688539
-173.50557622618226,-22.95184072670679,1,-1,0.8748334984397093
116.82920591772006,-6.817281438435515,0,1,0.5876546550134722
107.59822161776367,21.889866156427274,0,1,0.37842750948796944
-100.19459592277406,27.8421152142667,1,-1,0.5404399377128404
-16.335675786426464,16.105330216919356,1,-1,0.23110249386511716
-81.16941716598456,10.107036755954823,1,1,0.5754784271898454
-131.10439860521933,0.08510400211568481,1,1,0.7949312389760617
-271.1608652635721,-4.0243268131419825,1,-1,0.7218898186568341
-305.7555524479824,-26.222353221467728,1,-1,0.6634428758576125
-63.1855174771797,-31.18812930021292,1,3,0.5226977064631777
38.265980859021624,60.234007940630875,0,3,0.0725562523446357
-102.47246026137623,74.1780536743081,1,-1,0.583832726869485
17.65987691935527,79.76736293690522,1,-1,0.042797467219511054
-398.540082858168,69.78652333597489,1,3,0.516089796941108
-295.8656442698102,70.40259936172305,1,3,0.6568424739928072
-390.67294380214366,79.19188327671526,1,-1,0.5209484916603551
-457.97493543328164,60.05623249805876,1,-1,0.4525792102113504
-247.13293732097281,71.61962821286687,1,3,0.7227504140901149
-378.0104924504733,53.66420454801715,1,3,0.5243766917810588
-274.4674803473521,-83.0529290566175,1,-1,0.6426729139029237
-120.62604162758771,-86.29023342292322,1,-1,0.5766930111848081
-21.76267448508554,-84.00062949520805,1,1,0.22571540166073412
-226.03894351883116,-45.388753124534674,1,1,0.670138312414795
-106.64950115615602,-57.73981671225755,1,-1,0.5441526746493985
-236.612947943025,63.64308503251357,1,-1,0.7506215812214838
41.16446901000393,72.1731287046785,0,1,0.08596054031210598
-119.28327129486365,65.14802796617624,1,1,0.7530533341465082
25.457000431042275,65.27964223390228,0,-1,0.0
36.32831120644528,62.333476740194385,0,-1,0.06368940607589413
-292.08544179460023,36.24230260725227,1,1,0.6274045004073379
258.1966801192988,16.35986905776997,0,1,0.7826700070386532
126.26669907110761,10.281174211647738,0,-1,0.6431266243817098
-487.083125153485,-110.17859406068104,1,-1,0.4182258184995804
-425.3247143590523,-101.15816764203058,1,1,0.4658019852449624
-229.4503466221297,-99.23343963076132,1,1,0.5557835202239982
-125.18425251006659,-39.36900542808115,1,-1,0.8397835623838925
-55.42016033490131,-28.245778346400925,1,-1,0.4570068048453828
79.81647656611176,-37.666690890434154,0,3,0.34022991422895
-191.81115456839552,-43.491108389014585,1,3,0.8837564554934083
17.935698677385517,-47.2342863510317,1,-1,0.0404890348438125
-138.12170212971125,-45.741378023258704,1,-1,0.9045319721649343
-153.16389078776933,-58.965760465082894,1,3,0.6834089052786683
-74.99419191894924,-30.590259144075873,1,3,0.5800110296539485
8.683135543397952,-8.00126142911705,1,-1,0.10675876217362568
259.6925349459324,1.3244232871615793,0,-1,0.9385495986569259
194.61690765848937,-12.096277841980708,0,3,0.9574110574675889
454.8490749762126,-8.061165674248059,0,3,0.5216883026452175
555.5237722375454,-5.714135785750017,0,-1,0.4212271230866851
228.67026934273974,-12.80949812264845,0,-1,1.0
492.5295209803404,3.3129234199789153,0,3,0.4715691508375832
-295.97771436649555,35.200399995759255,1,3,0.649442457793451
50.61807781459538,29.616530661193508,0,-1,0.145838399410106
298.85312845654164,32.55268893304344,0,-1,0.6983258220966921
0.4673720753607995,25.74747115349612,1,3,0.1301511956745518
-21.764866499520508,33.57994576209137,1,3,0.263741065766548
12.401320022653522,27.22620280420955,1,-1,0.06791073009268422
-194.49590770609814,25.21936590645521,1,-1,0.740008111188162
-208.26817992911072,42.0376281596952,1,3,0.8621690836337716
77.74869938666632,-75.12586032473371,0,1,0.23581012369707466
362.6620831410456,-77.43043723995135,0,-1,0.5667628867384671
262.7767353402618,-67.56475767523816,0,-1,0.6752141110255541
287.570725812138,-49.056575247015445,0,1,0.6465387112466159
233.60534623597584,-61.41717412041007,0,1,0.6602971132207696
126.33861150736811,-72.61173692779727,0,-1,0.40774828015282294
297.4722903630726,-29.422737298146586,0,-1,0.696442770268584
469.1947822633223,-32.20265756846342,0,1,0.4807557297099716
290.3147701667589,-39.459637568484226,0,1,0.6835463866602776
248.24234207096845,-37.564875116984865,0,-1,0.7277963709007915
-243.22753500642682,-64.45420892001783,1,-1,0.6155068443308134
518.588434753037,-32.35256193428373,0,1,0.44035465471055746
510.2301197526457,-29.14313639151743,0,1,0.4379701815998245
475.1848179390871,-55.112014437807034,0,-1,0.4824235093578615
124.76474702814244,-79.14772036629569,0,-1,0.43683166157404374
92.17919702512359,-48.60148465060996,0,1,0.2940363978026259
628.3848853133417,-41.341540191075836,0,1,0.36360946246093984
381.9411192836575,-55.22980429767358,0,-1,0.5616905633166873
306.1135086704704,-54.03840172791823,0,-1,0.6546973534474922
423.26069303229553,-42.70696942025856,0,1,0.5278643763079647
-16.455129155709642,-58.51238358230782,1,1,0.20272516253898698
-82.55602177635228,14.053733977862578,1,-1,0.42980950963432574
178.80269854294886,51.53791982555708,0,-1,0.5707850538767623
531.6438973958642,60.284951515723776,0,1,0.4187533945217692
258.54506245701634,-33.99508935965903,0,1,0.8502615983428501
449.54847077219495,-29.10664206111926,0,-1,0.5185000332527046
539.0305783104726,-38.30660148653581,0,-1,0.4372447285730059
445.6223995028448,-54.42397395849662,0,1,0.5202130726699745
402.7588981502039,54.26063655778927,0,1,0.5273122577491867
215.12923937006815,49.451741411820535,0,-1,0.6153122659143864
-153.2481483051322,48.66547607700272,1,-1,0.6556343446535524
-355.8483772318692,34.27924214990526,1,1,0.5334418508311791
21.41986516633665,-87.32002975569628,1,1,0.017523982107141123
142.42832552941252,-84.20135372464833,0,-1,0.5560745479262197
-43.63210080668182,-94.06090305442291,1,-1,0.3281778377915707
-212.25127371778512,66.83804883053517,1,1,0.6521589789919036
-290.31665708956245,58.7064164221955,1,1,0.5704166684015612
-276.0054115966192,61.297244173952265,1,-1,0.5781030440606911
-252.81432322137846,74.43733335085886,1,-1,0.6119177153489288
-41.36275842057705,67.94713689014088,1,1,0.3088739711166375
393.04084104857805,111.35248622230444,0,1,0.5428815803747551
42.167733570237374,96.60348463923714,0,-1,0.08405610385015128
69.07721752860846,0.15575256998650389,0,-1,0.25277605242827583
48.4153745280023,-1.355687449503506,0,1,0.1328879508417915
135.16211935746549,87.33931771724485,0,1,0.4886119807525009
292.25790953894955,82.36854437693358,0,-1,0.7014599359894729
242.801706167235,75.87653779491353,0,-1,0.7897803785061894
-38.55284747653923,-23.040302158769947,1,1,0.3774973380913984
42.78667683334959,-14.076599554982522,0,1,0.10119163489677185
70.18096775838251,27.171344884586745,0,-1,0.2746268297749175
188.9890514161806,25.118274973583198,0,-1,0.8914083485781203
-246.81689018485577,8.37854106233874,1,1,0.7658339801014793
-199.19654707354698,32.55502516975372,1,1,0.6847202173167082
-143.87491973157728,50.481958421453044,1,-1,0.7461642716101864
-176.58494377329123,34.53395159905017,1,-1,0.7280177856518608
153.66335872151205,25.947494095449315,0,3,0.7886549736493191
297.5457781168162,27.603328803737668,0,3,0.7817034735132276
582.7994803121229,47.54474528498383,0,-1,0.40259532750933014
613.7110562829101,43.50241649773227,0,-1,0.38143128591038433
391.89073947471877,34.51720815177458,0,3,0.604565606667536
714.2897916112007,41.051588311135674,0,3,0.3261072551945994
273.6053696808905,107.25519255469715,0,-1,0.6465124852389128
-174.73074705186343,56.623768867730575,1,-1,0.8097042206573688
104.21683748260796,59.219515712802774,0,3,0.43871374185846346
-31.45193876201722,49.48426491726531,1,3,0.309327552933945
333.12746036781334,62.80510986535819,0,-1,0.6745228076605734
344.19013245909525,64.61241214832228,0,-1,0.6558214863276666
307.2385632735537,57.80620707246533,0,3,0.7179702217844368
174.20590317671224,51.03116294660413,0,3,0.7173133738145219
245.89011570285595,-6.478136438700801,0,-1,0.9394916725236273
-148.6616245935361,-24.38662372623594,1,-1,0.8856015364402459
285.42138275146146,-18.05381159918403,0,3,0.845764667219286
173.92845506953734,-27.236073543618147,0,3,0.9012608385732332
126.55125885767768,-27.445062799108342,0,-1,0.6421774885649392
143.48381132627094,-30.378536961545137,0,-1,0.692688194390569
247.53308424719137,63.45340691918301,0,3,0.6371856557671678
134.12744916399026,46.75159178500513,0,3,0.5876341077321672
-8.34969939888731,21.51637883140944,1,-1,0.21711201634608135
28.257491433856785,28.133788062754434,0,-1,0.01389769506326699
-27.19598172860401,38.63044926595819,1,3,0.26854640609995917
-399.5529318557465,23.560589596152795,1,3,0.5120135832652757
-314.7434842782702,35.145228189201646,1,-1,0.6505447448352808
-129.28393172946517,40.54923521478031,1,-1,0.8117023244520025
-316.1655402563815,25.16182956124993,1,3,0.6173016565274001
-131.95559501123319,28.889803979621206,1,3,0.7241308174373038
-219.48026667665033,-27.726965937261383,1,-1,0.8548460368813733
-200.8426569565512,-27.02593192940725,1,-1,0.8940395104249932
112.17287672092823,-21.30513513100047,0,3,0.522813582312813
-252.8945935945767,-27.119692373213468,1,3,0.7690610598820502
-383.7110809438475,-44.10795797147995,1,-1,0.5323166473070693
226.23211052905265,-48.97749414414923,0,-1,0.9061117117688102
257.9535533371135,58.43723784312897,0,1,0.7199814797841844
-130.251802860216,27.035001838555104,1,1,0.7842766278870825
-216.96386140241452,28.726207719758463,1,-1,0.86569973217583
-266.27964101654675,32.64963600565778,1,-1,0.7430784643273085
387.6058478023116,-21.37208244701921,0,1,0.6049688724870335
517.7669532953695,-20.05836607597314,0,1,0.45153650147788404
1283.669841264314,18.65923181167102,0,-1,0.17843978977429376
34.60635696884435,-18.57848516688017,0,-1,0.05441395711824737
370.2920510836219,-74.08439038630752,0,1,0.6033122673421425
285.6026476295623,-77.12246557714494,0,1,0.70816568926186
101.15925668669854,-84.85489495445992,0,-1,0.38686069922730115
45.05210161233367,-86.56325790371426,0,-1,0.10603118169938996
52.89880377496138,-74.37362524292394,0,1,0.1376143536898231
175.876719939699,-73.31495346677318,0,1,0.6681523898304185
496.9528731657268,-60.56712428897194,0,-1,0.46175486437878055
216.98626648154948,-68.4874306844313,0,-1,0.7561316769007405
-90.76360408188589,10.640561637661278,1,3,0.6955968014166776
-43.02224995809934,13.639147795669714,1,3,0.4315288532574155
12.7850931053988,39.364699768540106,1,-1,0.06211107334935129
-342.09796903154484,15.33395357117513,1,-1,0.5881863777978265
371.4661200240831,65.42268472140267,0,3,0.6178410934402669
-293.93021249057665,15.839659583613468,1,3,0.6742121568439521
-236.24003499079834,1.1777334126655035,1,-1,0.66585228869759
-83.80866968489772,31.360281035692367,1,-1,0.5447906564004543
-279.0875014122133,28.30199812646032,1,3,0.6516019671456292
-352.9961996489719,21.1898432477592,1,3,0.5833182827947871
-133.93851374595476,-1.5365674836783683,1,-1,0.746352036708051
-69.71107989264954,0.6466973331508257,1,-1,0.49045228192994195
-124.18822187288981,-7.623453021722582,1,3,0.7727477082004555
-338.2968620447523,-41.21349570452267,1,3,0.5916055429542861
-194.88316679506966,37.17379032781213,1,-1,0.6543197301899586
-279.8168363072863,25.313289745807936,1,-1,0.6539570403830846
-323.1491001081067,21.027855102945125,1,3,0.6178864695450632
193.79915943115918,56.472836885671825,0,3,0.7759323276176135
559.5879640199331,66.9185505460324,0,-1,0.4106799324609909
572.2965014069167,88.35721263228311,0,-1,0.3849980701195861
971.3501950996302,90.90559858542144,0,3,0.23548021386327456
-412.6724002834479,26.449234941911982,1,3,0.5153653613028686
-344.97367834330726,25.14913283468036,1,-1,0.6061631757546477
-349.7194717641032,35.91681278806328,1,-1,0.5906545375246486
-568.2428893392772,20.187941830633235,1,3,0.3800801640967435
-448.9699713436731,-53.996953031226184,1,3,0.4444673613419077
-331.7950931298667,-2.643613554218774,1,-1,0.5856454136132003
-39.82268165883147,-55.31045636203771,1,-1,0.37497057422873814
-424.47854774909877,-41.582819479655825,1,1,0.4812876911203259
-191.85538206637477,8.386748813339977,1,1,0.56854733822215
-9.230889274835704,15.605312321487474,1,-1,0.14610404454101222
-86.02196245650953,5.1401454632987225,1,-1,0.37491551221002006
-274.05405744266136,-95.05748671366132,1,1,0.5531017482420881
2.740844528129287,-81.90129812459995,1,1,0.09710853908210582
18.52925722069608,-73.22252590061782,1,-1,0.030668519159103624
42.91854706298875,-68.91138857568396,0,-1,0.07781518104763951
-49.308684585980586,-71.39438980289006,1,1,0.38733390913993526
-40.76172163832416,-53.23171380427857,1,1,0.31997592426069676
-121.54592913211832,-66.39019332000566,1,-1,0.6573969429327766
-331.1983623855964,-19.868080680067408,1,-1,0.6145225349725374
-295.64495753009885,0.7383812955731912,1,3,0.6081208355790346
-200.75634291625704,-23.064402237581504,1,3,0.8531722309532688
-459.71597872679496,-11.19630206273456,1,-1,0.4652165404660773
-108.87376864702162,17.820875733289654,1,-1,0.8543561972848277
-1.944773387540522,40.02801928906388,1,3,0.16090023173273704
-235.64836805400182,24.839788677691047,1,3,0.7879951642572962
-203.25515247556814,21.50917163467699,1,-1,0.8462912390977628
-33.31219013036491,39.0860970097022,1,-1,0.3056801762501593
-266.98517441505203,22.41792936071886,1,3,0.7160454503574454
-332.2402852718769,-29.397305784395144,1,3,0.5702464111564496
-379.2922451279767,-43.3833329247646,1,-1,0.5380834934249781
-282.7504151286306,-32.373768053483644,1,-1,0.6361689861563977
-111.8484500058263,-44.54064411879958,1,3,0.7325448138425361
434.3224057682461,2.8615198689684576,0,1,0.5422785402792019
363.54954062155696,12.226520177628515,0,-1,0.5919715290882495
603.424998269811,19.204236977271023,0,-1,0.3810813569399245
-116.9109770517664,-105.46614777570628,1,1,0.5750603736271103
23.68220837794547,-102.12046591694337,1,1,0.0041427277266843365
376.82115034516175,-100.89884430974925,0,-1,0.572509432387605
425.6331932971758,-100.18638975387424,0,-1,0.5170462649828333
153.66896286888948,-110.37267173542156,0,1,0.5310068275987632
148.07020303711226,-112.16559618804871,0,1,0.5120027786128827
337.42432663716966,-112.15143433629379,0,-1,0.6047732280886546
186.2768967186886,-114.4351534991988,0,-1,0.6097342418207341
-426.7435856202773,-42.0976842337497,1,1,0.4825926389682267
-356.4147954976097,-46.75951556579909,1,1,0.560720780751905
20.1575209341388,6.798917712702234,1,-1,0.03281946582215056
344.6623363464761,16.260189645892012,0,-1,0.7010781850117538
309.02589595360826,14.014268585242121,0,3,0.7860821764490558
33.29410169163691,4.860744914070722,0,3,0.05182941646209738
-37.07947482390102,-0.892739757542472,1,-1,0.38448571416292876
-156.93213331357254,-6.276984300468143,1,-1,0.9177583122933779
-228.54360778742148,-11.041476530309552,1,3,0.803414542629243
180.01063043996726,6.720727577409832,0,3,0.9106187051836465
-156.0135112253946,-7.878847462473971,1,-1,0.9209964596917688
28.774717806559806,-5.222323153708544,0,-1,0.024127089581128525
-39.27824453764504,-33.80154844769842,1,3,0.3972233175358302
67.20505339027477,-36.41210914933265,0,3,0.26311770344009355
-20.85266972031195,-46.30716183875421,1,-1,0.2686186077294854
-278.8538524483356,-51.12099508043559,1,-1,0.7069827471176793
-88.18783679596152,18.487218417963447,1,1,0.48735337232515663
-212.01499704660307,18.50078982802239,1,1,0.6631403452409907
-288.36986302701837,-130.0069287658238,1,-1,0.5699809246726526
-213.540656376975,-138.7824364247319,1,-1,0.6084697538988659
-346.6425827467883,-131.4196833031348,1,1,0.5213941849756456
-337.57631322525197,-137.9548779824865,1,1,0.5252719850948369
-166.54884084524076,-21.6263658268023,1,-1,0.8493121424964265
-143.64273703521042,-33.606868222371276,1,-1,0.9248997518359223
-138.92659623223358,-29.48603706360987,1,3,0.8917567883707722
-204.00032040599388,18.03008984853807,1,3,0.845200571295917
109.2158253380752,24.341367996608938,0,-1,0.5006719017853061
-183.7039648566181,11.53147631798663,1,-1,0.99755297537842
38.49038870766833,36.65965181686414,0,3,0.07768881098743674
-449.2279364863826,55.144220940241155,1,3,0.46441933498192167
-263.00557488395214,44.34585536784772,1,-1,0.7089958192951242
-289.39339124394485,56.29572401388123,1,-1,0.6555785625220769
-236.2508316280822,43.49630224380394,1,3,0.7834742766001046
-157.8812913838109,46.86679606633686,1,3,0.8179621215107176
-28.779496503944642,-25.863696707035047,1,-1,0.3376781521004366
-383.5464809594431,-28.891456587318117,1,-1,0.539302146470656
-360.27069931862377,-27.551411807934613,1,3,0.5663868752583867
-181.97984289526516,-34.16030586326565,1,3,0.9561189713306488
-164.28107199835915,41.51042234138151,1,-1,0.8838197988894789
24.30980443414569,51.750757657026725,1,-1,0.0055370257483287055
-26.71111217063151,50.40749068714757,1,3,0.2955042537035504
-275.8641704776976,45.60421239073548,1,3,0.6625784427868355
-318.2628155974613,50.2933668501085,1,-1,0.6158438522105938
