Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
1,2,0.6129032258064516,0.6006151662131787,0.6021621621621622,0.6010961515548672,0.49230838811932426,0.7150243499111155,567.8612033348375
