Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
4,3,0.597972972972973,0.3976830398517146,0.5410116199589884,0.45761099690098495,0.4349287010507859,0.719159197151601,1104.3054822255212
