Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
2,3,0.6206896551724138,0.41152482269503543,0.5103995621237001,0.4544319600499376,0.45287277286612576,0.6747267634278377,656.3563251351175
