Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
2,3,0.5522388059701493,0.36455915926114607,0.4549605278661482,0.4047427793105857,0.43232372710578865,0.7016600499344755,876.6122027314707
