Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
10,3,0.5802469135802469,0.57994227994228,0.5691258059679112,0.5599537962592741,0.42230900779487285,0.739421453589194,608.8380827593746
