Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
8,3,0.5867768595041323,0.38686868686868686,0.47548657304754866,0.42448009506833034,0.4310874034835533,0.7611877920557579,466.22922009311475
