Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
5,2,0.7584541062801933,0.7904197434900894,0.791609756097561,0.7584484690067215,0.554168475401664,0.6428178091979649,481.8148874651378
