Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
6,2,0.6607142857142857,0.6564171122994653,0.6509677419354839,0.6517184942716858,0.5097895974376125,0.6655568779202741,383.6274920660114
