Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
3,3,0.6124031007751938,0.40401119296442234,0.5413241729031203,0.4601459141508157,0.4523745360616919,0.6834686888778423,1425.7954316578719
