Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
7,3,0.5492957746478874,0.36511752136752135,0.46527777777777785,0.408953722334004,0.3492095490237628,0.8122245843431225,346.8318110494594
