0,1,2
0.6489899285184898,0.24405614382742055,0.10695392765408965
0.5831342954940534,0.30049896054739533,0.11636674395855125
0.23651786698326055,0.2947358803939276,0.46874625262281183
0.24794634707827876,0.301965900601986,0.45008775231973525
0.15821122319099754,0.22496336171676795,0.6168254150922345
0.22326830918529267,0.28530212561925083,0.4914295651954566
0.22694443062068717,0.2880324046377962,0.4850231647415166
0.1827027275792362,0.25036672893010886,0.566930543490655
0.19929861597978077,0.2657432703984229,0.5349581136217965
0.21764345083578734,0.2810443838477366,0.501312165316476
0.20931345294414086,0.2743181447674284,0.5163684022884308
0.24465120548368352,0.2999483424529394,0.45540045206337715
0.22791049726201834,0.2887140866111934,0.4833754161267882
0.6922606953902346,0.20936160100298526,0.09837770360678023
0.5899865765242707,0.3075885485970877,0.10242487487864155
0.1938548361558624,0.2609391553262131,0.5452060085179244
0.382388422624309,0.4990655894515294,0.1185459879241617
0.6215933946266023,0.2850284775591667,0.09337812781423095
0.7074600065427882,0.21612904579480977,0.07641094766240215
0.6617579922334076,0.22664404324044826,0.11159796452614423
0.5882677033968263,0.3066399516178846,0.10509234498528902
0.7603717598442814,0.16713776084537102,0.07249047931034756
0.6356111099403995,0.27079196208300466,0.0935969279765958
0.6176959380469899,0.28616965946925954,0.09613440248375069
0.6299485935533864,0.2446446607517564,0.12540674569485727
0.238754275229243,0.6346812609186568,0.12656446385210018
0.4353567906195803,0.44973581602263496,0.11490739335778458
0.6795765117639642,0.21513123876227028,0.1052922494737656
0.34371588926673635,0.5379512840120194,0.11833282672124416
0.15108839792066214,0.7688951269406967,0.08001647513864098
0.7876868361859997,0.15526675510301274,0.057046408710987685
0.7211798175477543,0.19017956974541328,0.08864061270683246
0.7803417167231882,0.15276125474736135,0.06689702852945045
0.6134956896776902,0.25323912142900284,0.1332651888933071
0.6759256641457899,0.21821745372198267,0.10585688213222752
0.6629745225907971,0.25144962474475363,0.08557585266444923
0.5206394368390843,0.3714450701912,0.10791549296971567
0.14650701170448094,0.7699406689777497,0.08355231931776945
0.20791679070273972,0.6942425196512064,0.09784068964605389
0.11938986650868888,0.8072087711848379,0.07340136230647328
0.7659833609133803,0.1617276979284394,0.07228894115818031
0.8380183309574297,0.1148276910678704,0.047153977974699925
0.7318140552969093,0.19719893017480242,0.07098701452828829
0.27338922647348757,0.6140589532181566,0.11255182030835581
0.5019203435725712,0.3900704382878429,0.108009218139586
0.8426241955894994,0.11401527360587295,0.04336053080462763
0.5826357065384806,0.2691240014239585,0.1482402920375609
0.5111948728687747,0.3703304466229252,0.1184746805083001
0.17536034422526395,0.6809026477003169,0.1437370080744192
0.21250478532090014,0.6720002382275873,0.1154949764515126
0.21799441916442902,0.6496570633707305,0.13234851746484047
0.2654921264101772,0.6062000941155167,0.12830777947430616
0.4240992183755204,0.4517060228109585,0.12419475881352113
0.16253819920280208,0.7361329589332135,0.10132884186398455
0.186662950914696,0.5805850160875887,0.2327520329977153
0.1865568996776556,0.7001490046242151,0.11329409569812923
0.22768798390926984,0.6568829093454106,0.11542910674531956
0.6373833955894503,0.24196101738965098,0.1206555870208987
0.19747232167487658,0.5071133362349581,0.2954143420901653
0.2020717165346247,0.5073667425774567,0.2905615408879185
0.18485380999445036,0.5789063184461911,0.23623987155935852
0.4290546967202743,0.4483410916651554,0.12260421161457039
0.5848976781552857,0.2684373806726696,0.14666494117204462
0.5762562096798681,0.27281899327499054,0.15092479704514125
0.6228800197154136,0.24851423219165367,0.12860574809293276
0.5894110899674622,0.2661516851613389,0.14443722487119903
0.5496101936047726,0.28600895117822783,0.16438085521699958
0.5242661782367606,0.2968194498667455,0.17891437189649398
0.5332644842589853,0.29292876176116767,0.1738067539798471
