Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
10,3,0.6216216216216216,0.40886435089333634,0.566787221217601,0.4705602301777046,0.4707135832774176,0.664792923287903,419.13254947222833
