Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
1,3,0.6091954022988506,0.4025225225225226,0.5583333333333333,0.4665452337583485,0.4167988173080162,0.7679085279418048,521.8194029660208
