Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
6,2,0.6807228915662651,0.6762632197414806,0.6767565178965975,0.6764846479132194,0.5097895974376125,0.6655568779202741,383.6274920660114
