Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
1,3,0.5741324921135647,0.3786127167630058,0.4934143870314083,0.42594163047481987,0.431040194085993,0.73325154357009,1187.748469317717
