Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
4,2,0.6527331189710611,0.6988827323099283,0.6878592878592878,0.6516923842707816,0.5773356226627632,0.6167293670742156,1062.564442924234
