Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
7,3,0.5970588235294118,0.3943621040395234,0.5292307043619421,0.44873198321474184,0.4484573732768623,0.6728889117497907,581.0829972675645
