Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
3,3,0.46153846153846156,0.30463797130463793,0.43555555555555553,0.35842293906810035,0.43867375461811453,0.7020657084436088,758.0437600492633
