Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
4,2,0.6634460547504025,0.7066222112270601,0.6981078167115903,0.6628550647461458,0.5773356226627632,0.6167293670742156,1062.564442924234
