Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
4,3,0.5285285285285285,0.5573064980930437,0.536551485936538,0.5214939419178554,0.46373356303336977,0.6875640983423223,650.1222658385528
