Chunk #,Clusters used,Accuracy,Precision,Recall,F-Score,Silhouette,Davies,Calinski Harabasz Score
7,3,0.6,0.3955778520995912,0.5418875927889714,0.45260165616116677,0.4484573732768623,0.6728889117497907,581.0829972675646
